Date,AGRO_Price,BBAR_Price,BMA_Price,CEPU_Price,CAAP_Price,DESP_Price,EDN_Price,GLOB_Price,GGAL_Price,IRS_Price,MELI_Price,PAM_Price,SUPV_Price,TS_Price,TX_Price,TGS_Price,YPF_Price,AFYA_Price,ABEV_Price,TBBB_Price,BAK_Price,BBD_Price,BSBR_Price,BRFS_Price,CBDBY_Price,CINT_Price,ERJ_Price,EVEX_Price,GGB_Price,INTR_Price,ITUB_Price,LVRO_Price,NU_Price,PAGS_Price,PAX_Price,PBR_Price,SGML_Price,SID_Price,STN_Price,UGP_Price,VALE_Price,VSTA_Price,VINP_Price,VTRU_Price,VTEX_Price,XP_Price,ZENV_Price,BCH_Price,BSAC_Price,CCU_Price,SQM_Price,AVAL_Price,CIB_Price,EC_Price,GPRK_Price,PSMT_Price,STIX_Price,TGLS_Price,AMX_Price,ASR_Price,CX_Price,FMX_Price,KOF_Price,OMAB_Price,PAC_Price,TV_Price,VIST_Price,VLRS_Price,AUNA_Price,BAP_Price,BVN_Price,CEG_Price,CPAC_Price,IFS_Price,NEXA_Price,SCCO_Price,PAAS_Price,CPA_Price,BLX_Price,ARCO_Price,DLO_Price,AGRO_Volume,BBAR_Volume,BMA_Volume,CEPU_Volume,CAAP_Volume,DESP_Volume,EDN_Volume,GLOB_Volume,GGAL_Volume,IRS_Volume,MELI_Volume,PAM_Volume,SUPV_Volume,TS_Volume,TX_Volume,TGS_Volume,YPF_Volume,AFYA_Volume,ABEV_Volume,TBBB_Volume,BAK_Volume,BBD_Volume,BSBR_Volume,BRFS_Volume,CBDBY_Volume,CINT_Volume,ERJ_Volume,EVEX_Volume,GGB_Volume,INTR_Volume,ITUB_Volume,LVRO_Volume,NU_Volume,PAGS_Volume,PAX_Volume,PBR_Volume,SGML_Volume,SID_Volume,STN_Volume,UGP_Volume,VALE_Volume,VSTA_Volume,VINP_Volume,VTRU_Volume,VTEX_Volume,XP_Volume,ZENV_Volume,BCH_Volume,BSAC_Volume,CCU_Volume,SQM_Volume,AVAL_Volume,CIB_Volume,EC_Volume,GPRK_Volume,PSMT_Volume,STIX_Volume,TGLS_Volume,AMX_Volume,ASR_Volume,CX_Volume,FMX_Volume,KOF_Volume,OMAB_Volume,PAC_Volume,TV_Volume,VIST_Volume,VLRS_Volume,AUNA_Volume,BAP_Volume,BVN_Volume,CEG_Volume,CPAC_Volume,IFS_Volume,NEXA_Volume,SCCO_Volume,PAAS_Volume,CPA_Volume,BLX_Volume,ARCO_Volume,DLO_Volume
2015-06-09,8.8805,11.4422,36.8443,,,,15.29,27.15,16.7712,10.4804,141.9376,15.27,,20.402,10.9357,4.0052,27.8668,,4.0498,,5.5736,2.3652,2.7009,20.1699,25.5109,,28.6354,,1.3964,,2.7359,,,,,2.6799,,1.0688,24.7346,8.3778,3.3798,,,,,,,11.5616,12.4578,14.0672,13.9786,3.7672,19.0975,5.6033,4.1852,75.0699,,9.4999,14.2593,103.0604,8.2743,71.7414,56.4504,24.5959,44.5212,28.2452,,12.31,,102.7934,9.9317,,4.5458,,,20.7328,7.7988,65.3766,16.3589,4.9875,,0,55826,89086,,,,65951,119380,199120,83639,213243,92268,,1083000,379000,710899,911614,,16111100,,358467,25227091,1428300,1035038,694100.0,,447600.0,,4855158,,48220875,,,,,26196800,,1365938,0.0,1100602,24257461,,,,,,,196856,165800,55300,227789,155100,215700,669700,7100,217433,,15900,4289518,79800,7915149,260900,65100,27724,70900,1530000,,278371,,257100,1088000,,17566.0,,,717329,1954700,567300,110600,101000,
2015-06-10,8.8004,11.5211,36.2301,,,,14.63,29.28,16.5702,10.4417,144.1073,15.06,,21.2482,11.1407,3.9643,27.9636,,4.1042,,5.663,2.4378,2.771,20.6676,25.8903,,29.0893,,1.3712,,2.7852,,,,,2.7006,,1.0688,24.8648,8.3549,3.5585,,,,,,,11.5305,12.5615,13.9493,14.1038,3.806,19.744,5.6852,4.2177,76.5438,,9.5689,14.5431,103.5103,8.4602,71.9525,56.1557,24.5768,44.4317,28.4964,,12.29,,102.4461,10.0446,,4.5458,,,20.9646,7.955,65.055,16.5214,5.17,,327782,205220,62813,,,,69819,250556,292677,123630,324426,217014,,1292700,230700,282027,713013,,9890900,,299089,26479223,1037000,1758070,333200.0,,621800.0,,9041382,,58819573,,,,,27591700,,1441713,8012.0,1373202,33148750,,,,,,,198182,228300,210900,231383,206200,460200,771300,64400,131987,,11800,3060456,74600,16408088,228700,74500,68871,84700,2235900,,119639,,282100,1043000,,6528.0,,,816524,1317200,416300,157700,312200,
2015-06-11,8.6936,11.4422,35.6438,,,,14.66,29.01,16.6552,10.3479,140.1245,15.01,,20.5655,10.9842,4.1441,27.7023,,4.0906,,5.7971,2.4405,2.8141,20.5549,25.3781,,29.1956,,1.4166,,2.7904,,,,,2.7065,,1.091,24.7693,8.393,3.6058,,,,,,,11.6152,12.7446,14.0017,14.0302,3.7711,20.2037,5.615,4.2177,77.0677,,9.5229,14.4721,104.5726,8.4868,73.1543,56.8785,24.7934,45.583,29.3412,,12.4,,101.8549,10.1198,,4.5948,,,20.7941,7.8595,65.0625,16.5791,5.0049,,62306,77152,109459,,,,46661,198537,330062,32801,549332,56095,,1022200,136100,246116,749741,,10892000,,402963,19402507,1459900,1421447,765800.0,,791300.0,,8601516,,30544048,,,,,23123800,,1486129,5401.0,850286,32750570,,,,,,,83721,288600,227700,765628,284400,535300,1493900,2000,152726,,6000,7365001,98300,10874298,274300,63700,76107,85600,2299200,,173537,,441400,1463000,,12350.0,,,1456076,1380800,278800,56400,229300,
2015-06-12,8.7114,11.2186,35.3158,,,,15.06,29.88,16.2379,10.1989,142.3339,14.84,,20.5158,10.8493,3.9725,27.5862,,4.0566,,5.7652,2.4028,2.8519,20.3859,24.7522,,29.7074,,1.3964,,2.7515,,,,,2.6947,,1.0855,24.6478,8.3131,3.5796,,,,,,,11.5893,12.6287,14.0082,14.0007,3.7827,20.266,5.5409,4.1366,76.162,,9.6838,14.5218,105.6201,8.4692,72.5696,56.2539,24.666,45.3015,29.4173,,12.39,,102.1209,10.1104,,4.5887,,,20.9646,7.7815,64.9503,16.5529,4.9528,,120782,81019,77119,,,,164347,177160,118050,17519,239992,52602,,1157600,143400,111236,512665,,9106100,,337116,15449322,2848800,707678,632300.0,,1030900.0,,5562648,,21323989,,,,,16867900,,2518995,11451.0,780684,15201570,,,,,,,168373,205200,70100,612708,379600,279400,615700,9000,175294,,21400,4119838,49700,4689493,202800,32600,18412,75700,1355300,,106779,,382000,1146200,,2272.0,,,582744,1044400,497700,190300,65600,
2015-06-15,8.6046,10.9753,34.2619,,,,14.7,31.65,15.9287,10.0444,140.6595,14.32,,20.2598,10.5796,3.8172,27.0927,,4.0226,,5.746,2.3786,2.798,20.2638,24.7902,,29.9875,,1.3662,,2.7488,,,,,2.6947,,1.0521,24.4482,8.3169,3.4009,,,,,,,11.3731,12.2685,13.9558,13.9271,3.8292,20.2947,5.6462,4.1609,75.1498,,9.5919,14.4083,103.0087,8.3273,71.6115,55.6083,24.3283,44.8538,29.4325,,12.37,,100.9311,10.0822,,4.5887,,,20.5823,8.1979,63.6414,16.5005,4.9701,,79077,86384,86482,,,,103123,391268,261818,39920,168565,107908,,1451700,178800,40857,642793,,9220200,,402731,15161206,881400,824232,266700.0,,1248500.0,,4048884,,20303329,,,,,19601900,,2071916,21049.0,907654,27510160,,,,,,,117670,345700,237000,177671,149600,248200,554500,11100,90575,,13200,2921268,42200,7331842,180200,54900,48856,85100,1345300,,38387,,296700,1751100,,45096.0,,,1212262,4363900,529400,138900,155700,
2015-06-16,8.5691,10.8964,33.2918,,,,14.64,31.24,15.5887,9.934,142.1902,14.0,,20.2598,10.6875,3.7518,26.4348,,4.1111,,5.8098,2.462,2.9058,20.6958,24.9419,,30.1807,,1.3409,,2.8916,,,,,2.8131,,1.0187,24.5263,8.4425,3.3483,,,,,,,11.425,12.5249,14.0541,13.9934,3.7866,20.8167,5.4278,4.1366,76.2419,,9.5919,14.5218,104.8382,8.4425,72.7645,56.4224,24.1499,45.4358,29.5771,,12.56,,100.8868,9.8941,,4.6071,,,20.9853,8.0851,63.4095,16.5477,4.8659,,117948,276881,102849,,,,165118,297591,158414,76931,245386,185695,,1448600,164000,41856,1116588,,10721300,,402307,17724165,1154000,871948,300100.0,,658500.0,,3026394,,35945662,,,,,29021100,,1755589,7862.0,858252,29705420,,,,,,,181749,348800,92900,156104,259600,575500,1322300,10500,125424,,5500,3520670,45800,8045049,306700,45400,40468,58300,976200,,105810,,395900,1335700,,83431.0,,,1013685,2667200,285600,125500,111900,
2015-06-17,8.1864,10.3243,31.4911,,,,13.57,31.12,14.5917,9.7187,141.997,13.33,,20.0962,10.7252,3.5883,25.3317,,4.1519,,5.6375,2.4459,2.895,20.7145,25.198,,30.5284,,1.3258,,2.8735,,,,,2.8131,,1.0075,24.7259,8.5224,3.3535,,,,,,,11.4803,12.3601,14.2767,13.9124,3.7905,20.8311,5.4993,4.1447,76.9256,,9.6532,14.692,104.7054,8.5577,74.4292,58.3382,24.7807,44.969,29.5391,,12.66,,101.0568,10.0069,,4.46,,,20.8145,8.2239,63.5666,16.4323,4.9267,,742413,608094,413652,,,,84271,233698,1945218,64566,145061,506231,,1608400,222000,113823,3611359,,11190400,,459201,19424708,947400,1298691,395800.0,,1044200.0,,5318586,,29500272,,,,,28527800,,1526536,22859.0,874784,29557211,,,,,,,185573,353800,47500,849432,345000,341700,1119500,1600,92509,,15600,6114978,98600,18720441,390100,183500,97133,137800,1658100,,112277,,521700,1604300,,78612.0,,,1050826,2798500,322600,116300,161200,
2015-06-18,8.1597,10.1204,30.8909,,,,13.45,31.63,14.298,9.7574,144.1173,13.0,,20.2313,10.7792,3.4739,25.8832,,4.1791,,5.7779,2.5239,2.9166,20.7709,24.9703,,30.8471,,1.3308,,2.9331,,,,,2.8694,,1.0354,24.9603,8.5529,3.5112,,,,,,,11.508,12.5676,14.3357,12.0711,3.8215,20.9556,5.5373,4.1366,78.4172,,9.7221,15.0467,104.3439,8.5666,73.8851,58.5557,24.7616,44.63,29.3336,,12.65,,102.1431,10.0163,,4.5887,,,21.3539,8.6143,63.5591,16.6683,5.057,,70822,332634,97701,,,,127165,177833,597679,31321,148590,306371,,1211000,154700,94934,1665981,,10649900,,291623,18960346,1445300,1519131,452100.0,,801800.0,,5804064,,24674376,,,,,20064200,,2395146,7666.0,779452,29258619,,,,,,,124928,369700,73500,3191300,635300,283700,966100,4600,102135,,23600,4441487,69500,5864435,581100,125800,45255,50900,1134200,,275531,,262200,1529500,,27408.0,,,966320,3066200,255800,140100,195400,
2015-06-19,8.3644,10.2322,31.7842,,,,13.3,31.21,14.3521,9.8402,145.8016,13.1,,19.9469,10.5148,3.6374,25.7478,,4.1315,,5.1267,2.4351,2.8573,20.4516,24.1168,,30.4608,,1.3258,,2.8553,,,,,2.7835,,0.9908,24.7954,8.3549,3.4219,,,,,,,11.4768,12.3723,14.3095,12.1006,3.7672,20.8358,5.415,4.1933,78.3728,,9.7298,14.9261,103.503,8.4868,73.5359,57.5241,24.9336,44.6428,29.8055,,12.59,,101.8253,9.847,,4.6744,,,20.5823,8.1371,63.5442,16.5739,4.9441,,432222,344608,91488,,,,41978,310160,579966,53318,239561,158999,,1494000,170400,192359,821542,,10285900,,796015,13313135,1819900,1074584,480400.0,,1009000.0,,2737854,,21992613,,,,,23134500,,2531799,8707.0,1361204,23711000,,,,,,,189069,327100,66900,970515,707900,267100,676000,500,228359,,25200,2338030,66100,5910944,262400,74400,34724,65900,1586000,,107553,,299100,4546900,,48166.0,,,1444624,22248800,311600,161200,189100,
2015-06-22,8.6313,10.9227,33.208,,,,14.03,31.17,15.1404,10.6183,145.3656,14.11,,20.0393,10.4717,3.7681,26.7831,,4.1859,,5.1778,2.4862,2.9004,20.846,24.1453,,30.0744,,1.3157,,2.889,,,,,2.8072,,1.0187,25.0557,8.3968,3.3588,,,,,,,11.5097,12.4089,14.4667,12.3805,3.8254,20.9556,5.5541,4.1366,79.6603,,9.9596,15.1319,105.3398,8.5666,74.1449,58.0434,25.0802,45.1097,29.874,,12.55,,103.4954,9.8376,,4.8031,,,20.4664,7.9723,64.8231,16.6316,4.9354,,394748,293006,285262,,,,93830,176087,561881,149600,170897,295922,,1322200,139500,201201,1627474,,9614600,,716276,21822989,864600,1173787,422200.0,,842100.0,,2499588,,22713856,,,,,15113200,,2458566,4679.0,615072,14984910,,,,,,,221415,377400,131900,897598,761200,160200,734000,8700,138235,,74100,2201937,39300,5867031,224500,51900,47900,52800,1353600,,90632,,235900,1003600,,60666.0,,,1146521,2347000,481400,74200,161700,
2015-06-23,8.5424,11.0016,32.7962,,,,13.7,30.8,15.125,10.5521,149.5962,14.12,,20.0962,10.5041,3.9235,27.0056,,4.1859,,5.3502,2.5273,2.9381,20.846,24.2117,,29.9796,,1.3006,,2.928,,,,,2.7924,,1.0187,25.2901,8.3549,3.3851,,,,,,,11.5391,12.5676,14.4863,12.2995,3.8215,21.0226,5.6847,4.1366,80.7612,,10.3503,15.1602,105.4062,8.5666,73.7552,57.9101,24.9336,44.841,29.9044,,12.35,,104.2714,9.847,,4.8399,,,20.5823,7.9897,64.8231,17.0931,4.9441,,135793,284171,127762,,,,64399,179915,398922,75943,416742,206029,,820800,79700,98003,550000,,5608400,,559114,12525845,696900,728638,649000.0,,829200.0,,2600010,,24842798,,,,,30240800,,1110221,6789.0,714724,20308881,,,,,,,148661,492400,159300,821086,629600,208000,548900,18700,118759,,30300,2972427,40200,10495630,315600,84000,75545,54200,1126700,,91950,,303400,854700,,24509.0,,,1460451,1706500,302700,207700,517400,
2015-06-24,8.311,10.7978,32.0145,,,,13.72,30.5,14.9163,10.3258,147.7633,14.05,,20.0251,10.1642,3.8417,27.0927,,4.1519,,5.4076,2.511,2.9381,20.6488,24.1073,,29.2057,,1.2401,,2.915,,,,,2.8042,,0.9908,25.6025,8.2217,3.3641,,,,,,,11.5668,12.4089,14.3291,11.9901,3.8331,20.7283,5.6763,4.0555,80.2374,,10.2967,15.0964,104.9562,8.3628,73.1868,57.9101,24.6724,44.8474,30.0414,,12.55,,105.2025,9.8565,,4.8521,,,21.2036,7.9463,63.4993,17.3606,4.8659,,76829,154380,123204,,,,25002,238173,235971,42461,162856,89541,,920400,211200,89789,811413,,5148900,,264121,8418183,500600,643642,272200.0,,907100.0,,7448238,,18142244,,,,,23978700,,1348164,101746.0,944582,22875330,,,,,,,82454,220900,142400,759569,670500,324400,540000,900,124032,,38800,3118488,43800,10406074,201200,65500,15599,62700,2003100,,221723,,506700,830500,,36090.0,,,1751549,1760200,263800,190900,849900,
2015-06-25,8.4534,11.2055,32.1751,,,,13.3,31.0,15.1018,10.4252,148.2587,13.82,,19.7264,9.9484,3.7763,26.9185,,4.1179,,5.3502,2.4757,2.8681,20.2263,23.7375,,28.9542,,1.2199,,2.8345,,,,,2.6739,,0.9519,25.724,8.1266,3.2379,,,,,,,11.4509,12.3418,14.4077,12.2037,3.8176,20.6607,5.6005,3.8851,79.8201,,10.0822,15.3092,106.6971,8.4248,73.1381,57.5943,24.8699,44.6108,30.2241,,12.44,,104.966,9.9035,,4.8153,,,20.7052,7.8856,62.9907,17.3659,4.7268,,246897,255783,149792,,,,32963,362108,420709,52108,142402,70842,,1142300,185000,38744,912134,,7039500,,178528,15024513,794100,1059558,343400.0,,542900.0,,7410816,,27339847,,,,,33054700,,1894977,25926.0,794134,30822801,,,,,,,68647,309500,86900,931900,246200,196000,384100,8300,86549,,20600,4068845,65800,7057764,369200,49100,10876,72000,1555200,,92396,,502000,1299700,,2789.0,,,1221510,1365100,349600,106600,494700,
2015-06-26,8.4534,10.9556,32.8381,,,,13.38,30.75,14.9858,10.3479,146.4671,13.64,,19.9042,9.8405,3.6782,26.4735,,4.1655,,5.5545,2.5191,2.9489,20.2169,23.453,,29.6024,,1.2452,,2.8631,,,,,2.7865,,0.9797,25.737,8.0618,3.2747,,,,,,,11.3921,12.3723,14.1458,12.049,3.8052,20.6076,5.5878,3.731,80.6458,,10.0133,15.2241,106.5717,8.416,73.7308,57.8259,25.0802,44.7323,30.0719,,12.35,,106.2814,9.8376,,4.9195,,,20.8555,7.7554,62.2278,17.4026,4.8745,,628143,142260,93143,,,,19796,808378,229400,42887,167384,73250,,1083600,144100,15321,473103,,7979300,,323719,24380513,1184800,2125954,314800.0,,557400.0,,2317140,,20921977,,,,,25049700,,1196696,14987.0,1121142,14747600,,,,,,,223486,292000,375900,783190,332900,274000,665000,9900,121155,,62300,2139260,31400,11966173,243900,100500,24647,38800,969000,,77592,,362100,839200,,9572.0,,,2763137,2072500,722800,233100,2011000,
2015-06-29,8.2754,10.4755,31.8819,,,,13.0,29.8,14.5453,9.9837,139.9235,13.47,,19.3424,9.4304,3.6374,26.0574,,4.1383,,5.4715,2.4621,2.8573,19.6722,22.9598,,28.9349,,1.2754,,2.8215,,,,,2.6739,,0.9407,25.3454,7.9819,3.2169,,,,,,,11.079,12.2197,13.8183,11.4525,3.7896,20.2892,5.5078,3.804,80.8589,,9.9213,14.9119,102.7874,7.9995,72.3991,55.903,24.94,44.0416,29.1966,,11.93,,103.185,9.8941,,4.7847,,,20.6165,7.6253,60.9414,16.705,4.666,,127421,177589,111720,,,,133927,214742,385538,12020,232351,118547,,1370900,328200,104503,838176,,7091100,,407429,19583326,970700,1314113,309000.0,,817400.0,,15670116,,16410909,,,,,37226200,,1585843,24250.0,1058532,17049869,,,,,,,89365,278500,43000,540099,238700,198200,440400,12000,126122,,17400,3033454,32600,15458876,281100,61700,48510,49800,958600,,338102,,217000,806800,,5576.0,,,828626,1739500,379600,150400,198200,
2015-06-30,8.2042,10.4427,31.8261,,,,12.93,30.43,14.5221,9.9064,140.4887,13.81,,19.2144,9.3387,3.6946,26.5412,,4.1519,,5.5289,2.4866,2.9327,19.7886,22.4477,,29.3025,,1.2149,,2.8436,,,,,2.6799,,0.9185,25.4238,8.0009,3.096,,,,,,,11.3143,12.3601,13.8707,11.7986,3.809,20.7476,5.5878,3.8283,81.0098,,9.6762,15.1177,104.6537,8.1147,72.3423,55.7557,25.0101,43.8049,29.5467,,11.94,,102.6604,9.7624,,4.8399,,,20.0773,7.4518,61.7716,16.8781,4.5704,,124290,142859,91784,,,,57553,138356,535631,24827,309053,64205,,2391000,195900,99098,663289,,20153300,,428213,18935483,1042700,1561162,750600.0,,840400.0,,5010264,,28263196,,,,,23533400,,2338981,28650.0,1271814,36936398,,,,,,,146752,556800,241600,922657,767600,414800,789900,3300,131001,,49100,3622296,60800,11179850,404200,63900,37681,86500,1256300,,156291,,309300,1129100,,6327.0,,,2167721,2704100,321000,162800,407600,
2015-07-01,8.1864,10.3703,31.5469,,,,13.29,30.61,14.1821,9.8788,140.2507,13.91,,18.7806,9.301,3.6537,26.3186,,4.1383,,5.2863,2.4541,2.8788,19.1735,22.3908,,29.0509,,1.1544,,2.8254,,,,,2.5614,,0.8962,25.4324,7.8601,3.0277,,,,,,,11.2641,12.2258,13.7725,11.5851,3.7935,20.2072,5.2886,3.7148,81.5692,,9.8141,14.6495,103.5251,8.0262,72.594,56.1206,25.2586,44.6172,29.2651,,11.69,,103.5619,9.3768,,4.8521,,,19.9611,7.2089,61.3079,16.9935,4.3271,,53680,150877,94164,,,,22023,378357,609079,48343,364441,140619,,1529800,205600,113117,622216,,9925600,,477101,17231704,1569400,1756996,532600.0,,913900.0,,4091346,,18995802,,,,,33101200,,1510790,24741.0,1763938,20120211,,,,,,,91044,351000,126000,406178,1308700,411300,1240200,8700,153941,,13700,4078929,50500,7346119,189500,37200,26215,90000,1511800,,162800,,235600,1775900,,17818.0,,,1372238,2128700,315600,128200,401600,
2015-07-02,8.2131,10.3506,31.4422,,,,13.44,30.37,14.4526,10.1327,137.5242,14.28,,18.8304,9.3172,3.5638,26.5315,,4.1791,,5.2735,2.5275,2.9166,19.8265,22.4193,,29.3218,,1.1343,,2.9085,,,,,2.6147,,0.8906,25.2583,8.0352,3.075,,,,,,,11.4474,12.2319,13.9166,11.887,3.739,20.0624,5.3603,3.804,81.4982,,9.8064,14.9616,105.657,8.1147,73.3329,56.9487,25.5581,46.0562,29.7522,,11.97,,103.0446,9.4991,,4.7602,,,20.1796,7.3651,61.8912,16.9148,4.3098,,145789,133727,81361,,,,19286,221012,729855,121431,444214,130148,,2172600,249900,35694,861837,,18017500,,245692,17933323,752300,1873076,542300.0,,503700.0,,8310960,,18223042,,,,,24723100,,1525773,28545.0,1166376,25475100,,,,,,,144458,175000,175100,671966,355300,181300,708600,1400,88724,,9600,3947681,35200,4686356,237400,68000,98634,59300,1515900,,80158,,162700,1617700,,34505.0,,,1375149,1850800,326000,124500,241200,
2015-07-06,8.4178,10.4953,31.3375,,,,13.18,30.26,14.8004,9.7684,134.8275,14.61,,18.1691,9.1715,3.6292,26.0477,,4.1451,,5.1714,2.4161,2.8681,19.6278,21.4614,,28.722,,1.0889,,2.7891,,,,,2.4282,,0.8461,24.8319,7.94,2.9488,,,,,,,11.1395,12.0732,13.5957,11.261,3.6145,19.4496,5.1453,3.6094,81.5958,,9.6302,14.6707,105.325,7.9021,72.4316,56.4574,25.5198,45.6149,29.1661,,11.7,,101.8696,9.5461,,4.8582,,,19.8384,7.3998,60.5973,16.7942,4.2055,,334851,99738,90182,,,,25247,138659,428532,22998,360861,150266,,1600800,147200,105262,1664853,,8238500,,367114,15833912,686100,1344694,497700.0,,594500.0,,7430976,,20990227,,,,,50755100,,2015965,50719.0,959982,28939551,,,,,,,100441,290800,124900,393136,211500,180100,1121000,31200,219905,,26000,2832524,47600,11504222,208300,43800,98384,47300,2236800,,86835,,185700,1127200,,16921.0,,,1528479,2236400,508700,89400,340000,
2015-07-07,8.4089,10.561,31.5469,,,,13.18,28.98,15.0322,9.6305,134.1335,14.67,,18.0553,9.0096,3.6374,25.3704,,4.0906,,5.1395,2.3834,2.8411,20.489,20.5984,,28.4028,,1.109,,2.7709,,,,,2.4548,,0.8517,24.7361,7.8715,2.9541,,,,,,,11.06,12.0183,13.7201,10.7307,3.6223,19.3773,5.1791,3.658,82.6613,,9.5766,14.9758,105.9447,7.9553,72.9919,57.075,25.9404,46.1202,27.8113,,11.83,,101.6997,9.057,,4.7541,,,19.7359,7.0267,62.8037,16.5214,4.0838,,243337,57596,76097,,,,28376,250788,333393,27961,692307,142538,,4432400,218600,71265,2104741,,13366400,,482625,17450893,622100,1975875,792500.0,,1040800.0,,10868508,,24158983,,,,,52588800,,3358608,24538.0,1246956,51111941,,,,,,,186291,297600,157500,633556,553900,227900,897800,8000,180497,,13200,4072152,46500,15064633,300500,68200,50708,77200,8724900,,45066,,161500,2377100,,31934.0,,,2346868,3263200,693500,220800,281000,
2015-07-08,8.1597,10.1796,31.6028,,,,12.85,28.31,14.7926,9.2938,128.7895,14.29,,17.9486,8.7669,3.5393,24.4996,,4.009,,5.1459,2.3073,2.7279,20.2618,19.6026,,28.6737,,1.0838,,2.6878,,,,,2.3808,,0.7793,24.3619,7.685,2.7964,,,,,,,10.9233,12.116,14.4077,10.4582,3.6301,19.2518,5.0568,3.512,81.7024,,9.6608,14.5785,106.0701,7.7072,72.0824,56.6469,25.8257,46.7214,27.1416,,11.9,,100.3843,8.9254,,4.8215,,,19.3059,7.0094,61.9137,16.3379,3.9188,,117519,98920,108968,,,,14088,401825,194529,21828,474395,76664,,3396900,124200,55154,1065300,,12730000,,283629,16937228,2314100,1404288,858000.0,,1021900.0,,7766892,,25681606,,,,,23797800,,3908673,21531.0,801340,47688070,,,,,,,63604,544000,332400,766964,273000,156700,891200,11500,236067,,3500,8949611,65600,11943460,269800,40300,52266,58900,3641600,,213995,,159300,1151200,,5345.0,,,1657588,2748900,487000,151900,223400,
2015-07-09,8.2398,10.5742,32.1681,,,,13.22,29.11,14.9704,9.6856,132.1704,14.51,,17.9415,8.6967,3.5311,24.4415,,4.043,,5.165,2.3372,2.7872,20.2997,19.8207,,28.7897,,1.0687,,2.7397,,,,,2.4518,,0.796,24.2052,7.7535,2.8489,,,,,,,11.1309,12.2319,14.6566,10.3477,3.6534,19.3001,5.2001,3.4066,81.5514,,9.5995,14.5147,107.5454,7.8047,72.1068,56.1416,26.1889,47.4313,26.9132,,12.63,,101.3745,8.8031,,4.8276,,,19.2239,6.9487,63.0879,16.2749,3.9361,,163512,132262,91617,,,,18409,1667697,104682,40257,340937,142499,,1866100,118300,41704,973097,,5952600,,228881,14465128,1816900,868666,410600.0,,891400.0,,4676868,,23880921,,,,,21733700,,1280729,23224.0,572722,33092199,,,,,,,155405,390200,249000,897495,111600,317600,1117500,8000,209358,,2900,4215774,64200,14324494,139300,43100,98296,48000,2676500,,178127,,206000,1224900,,12404.0,,,967942,1854500,600100,150000,439400,
2015-07-10,8.2754,10.8767,33.0475,,,,13.28,31.3,15.2795,9.8071,134.4706,14.61,,18.354,8.7507,3.5393,24.8769,,4.1927,,5.3565,2.4378,2.8842,20.7161,20.845,,28.7801,,1.0788,,2.828,,,,,2.4815,,0.7849,24.7448,8.0048,2.8542,,,,,,,11.2935,12.5005,14.65,10.5686,3.6806,20.0479,5.1285,3.4877,84.7655,,9.8217,14.6566,108.6372,7.9819,73.6415,56.682,26.7178,47.0668,27.0578,,13.07,,103.1333,8.615,,4.8399,,,19.4423,6.8619,63.8134,16.3274,4.0143,,139288,120929,87601,,,,35726,446350,240077,42467,227138,65793,,2896200,145000,35542,848541,,15690600,,465539,14132489,1812800,1624787,751400.0,,1219900.0,,4301640,,20059172,,,,,18386200,,1675452,14741.0,1429768,19275230,,,,,,,103357,893300,263600,477350,223500,245500,481500,2300,598747,,10200,3434411,85300,8042237,319200,57900,27357,41500,1799700,,262461,,207100,1300400,,7875.0,,,801608,1912900,492100,258300,223300,
2015-07-13,8.3199,11.0148,33.5151,,,,13.33,32.82,15.5191,9.9174,134.4805,15.2,,18.3966,8.9719,3.6619,24.577,,4.2404,,5.2544,2.5139,2.9435,20.9054,22.4193,,29.2734,,1.1443,,2.8878,,,,,2.52,,0.8739,25.3715,8.1151,3.1012,,,,,,,11.4319,12.6836,14.912,10.5686,3.7157,19.7536,5.1453,3.3255,87.0119,,9.9366,14.8694,109.8838,8.0527,72.7726,56.4785,26.7624,47.361,27.5906,,13.2,,104.7813,8.6808,,4.895,,,20.0159,6.9834,64.0528,16.3379,3.884,,70727,115727,70562,,,,18054,416003,275697,12327,238405,145839,,1612500,219900,28732,984576,,10929000,,401890,16998979,1222300,921206,1331700.0,,952600.0,,6984684,,17411314,,,,,17588500,,5243287,22674.0,883132,66531125,,,,,,,183342,406100,63800,566082,227400,240400,736500,3800,358559,,8300,2838094,54500,5449533,246200,39000,24046,66800,1870400,,187724,,250800,744500,,12286.0,,,856647,2269900,311600,216700,237700,
2015-07-14,8.3466,11.4028,34.4504,,,,13.9,33.4,16.0833,9.9726,133.7468,15.7,,18.5175,8.864,3.7436,25.5155,,4.2268,,5.3055,2.5275,3.0136,20.7634,22.1822,,29.8926,,1.0587,,2.6229,,,,,2.5525,,0.835,25.6152,8.1684,2.9961,,,,,,,11.5512,12.8423,15.0626,10.6276,3.7157,19.9128,5.2001,3.366,86.0441,,10.1435,15.0435,110.2822,8.0616,73.8932,56.3873,26.9918,47.5273,27.4612,,13.26,,103.7467,8.5774,,4.9011,,,19.9339,6.914,62.8262,16.7889,3.884,,213637,183628,139827,,,,59883,800427,398453,145854,268373,115003,,2027600,137500,46571,1526837,,12403900,,417317,17225387,2438100,751375,926300.0,,964700.0,,11059272,,18873834,,,,,15366700,,1722670,17299.0,842468,25711471,,,,,,,167412,215400,88900,578406,609000,221200,1257200,2800,321951,,15500,2154209,45400,6293830,199900,91400,111630,41400,2023600,,402985,,173700,805300,,2630.0,,,1400942,1591500,566800,172900,173400,
